"species","longitude","latitude","landuse","mean_temp","mean_pres"
"background_HOWR",-116.7231059,33.8494432,6,87.3333358764648,58.5833320617676
"background_HOWR",-116.7247796,34.2149737,7,65.5,56.8333320617676
"background_HOWR",-116.7444134,34.2554784,7,91.8333358764648,49
"background_HOWR",-116.746559,34.272469,7,97.8333358764648,48.5
"background_HOWR",-116.7089224,34.3943392,7,162.16667175293,23
"background_HOWR",-116.7348329,35.4653527,16,171.33332824707,9.83333301544189
"background_HOWR",-116.6559219,32.7515991,7,163.41667175293,34.5833320617676
"background_HOWR",-116.6552333,32.99725,7,134.5,49.25
"background_HOWR",-116.6723156,33.0303258,7,137.41667175293,47.5
"background_HOWR",-116.6641188,33.1114581,7,134.33332824707,48.0833320617676
"background_HOWR",-116.6777658,33.1306513,10,145.16667175293,43.5
"background_HOWR",-116.6928613,33.2291751,7,146.83332824707,42.5
"background_HOWR",-116.687166,33.311144,7,147.83332824707,39.1666679382324
"background_HOWR",-116.6726589,33.5423962,7,140.41667175293,35.6666679382324
"background_HOWR",-116.6806412,33.6189079,8,97.3333358764648,59.5
"background_HOWR",-116.6917992,33.6666396,6,130.41667175293,45.1666679382324
"background_HOWR",-116.651978,33.697922,7,125.5,47.25
"background_HOWR",-116.6937089,33.7627032,8,105.166664123535,56.25
"background_HOWR",-116.6520596,33.8083566,7,62.4166679382324,64.5833358764648
"background_HOWR",-116.6559255,33.9887687,7,178.66667175293,24.75
"background_HOWR",-116.6824865,35.4619283,16,163.08332824707,11.5833330154419
"background_HOWR",-116.6045952,32.8414021,6,131.25,49.5833320617676
"background_HOWR",-116.6002221,32.8828692,7,130.75,50.3333320617676
"background_HOWR",-116.604738,32.949053,6,105.5,61
"background_HOWR",-116.608259,33.022881,8,118.166664123535,61.25
"background_HOWR",-116.6255271,33.0943774,9,131.91667175293,49.3333320617676
"background_HOWR",-116.6023636,33.1209833,9,131.83332824707,48.25
"background_HOWR",-116.6450214,33.1931882,9,136.83332824707,43.8333320617676
"background_HOWR",-116.6292715,33.2647691,7,142.75,38.3333320617676
"background_HOWR",-116.648361,33.272743,7,145.08332824707,37.8333320617676
"background_HOWR",-116.611714,33.346203,7,120.166664123535,54.1666679382324
"background_HOWR",-116.601251,33.396519,7,115.5,55.1666679382324
"background_HOWR",-116.6387343,33.8130099,8,66.75,62.9166679382324
"background_HOWR",-116.6481543,33.8253284,8,85.6666641235352,57.8333320617676
"background_HOWR",-116.6413307,33.9476321,7,194.66667175293,18.75
"background_HOWR",-116.6209888,34.0068505,7,180.16667175293,23.25
"background_HOWR",-116.5946496,32.6147138,7,152.33332824707,34.5833320617676
"background_HOWR",-116.5982759,32.6290478,7,153.25,34.5833320617676
"background_HOWR",-116.55341,32.82694,6,135.08332824707,45.3333320617676
"background_HOWR",-116.5794683,32.8971373,7,127.75,51.9166679382324
"background_HOWR",-116.58077,32.95894,8,117.416664123535,60.1666679382324
"background_HOWR",-116.5790713,32.9775101,10,119.166664123535,61.3333320617676
"background_HOWR",-116.565883,33.035913,7,120.916664123535,58.5833320617676
"background_HOWR",-116.5865064,33.0870112,8,128.5,51.25
"background_HOWR",-116.5572542,33.215048,7,137.58332824707,41
"background_HOWR",-116.5574741,33.2277032,7,132.83332824707,44.6666679382324
"background_HOWR",-116.5760323,33.3132163,8,107.416664123535,58.0833320617676
"background_HOWR",-116.573043,33.35572,7,128.83332824707,46.4166679382324
"background_HOWR",-116.5562081,34.0458679,7,168.83332824707,24.9166660308838
"background_HOWR",-116.58333,34.08333,7,162.66667175293,27
"background_HOWR",-116.524333,32.647962,6,139,39.25
"background_HOWR",-116.5403938,32.6856199,6,143.66667175293,37.9166679382324
"background_HOWR",-116.523571,32.8254372,7,132.66667175293,45.0833320617676
"background_HOWR",-116.5049779,32.8942309,7,119.583335876465,54.3333320617676
"background_HOWR",-116.5125418,33.1132388,7,163.66667175293,32
"background_HOWR",-116.5441704,33.2712016,8,129.08332824707,46.9166679382324
"background_HOWR",-116.5484619,33.3528998,7,124.416664123535,49.1666679382324
"background_HOWR",-116.5208781,33.8130278,13,222.33332824707,10.4166669845581
"background_HOWR",-116.5294933,33.8232249,13,221.66667175293,10.5
"background_HOWR",-116.5485914,34.0362084,7,176.5,22.1666660308838
"background_HOWR",-116.52,36.277,7,180.75,8.66666698455811
"background_HOWR",-116.483284,32.60552,7,151.25,32
"background_HOWR",-116.46561,32.716345,7,142.58332824707,36.6666679382324
"background_HOWR",-116.4514766,32.7477333,7,132.75,40.9166679382324
"background_HOWR",-116.4507725,32.787269,6,127.166664123535,44.8333320617676
"background_HOWR",-116.4510655,32.8381305,8,112.25,53.1666679382324
"background_HOWR",-116.4613008,32.9128106,9,115,53.6666679382324
"background_HOWR",-116.4820719,32.9248069,7,116.25,54.25
"background_HOWR",-116.4881744,33.0294745,7,151.75,35.3333320617676
"background_HOWR",-116.4707959,33.0970604,7,169.33332824707,29.4166660308838
"background_HOWR",-116.4592409,33.2153532,7,148.75,33.0833320617676
"background_HOWR",-116.4859772,33.4262122,7,182.75,22.5833339691162
"background_HOWR",-116.461311,33.541557,6,80.5,60.1666679382324
"background_HOWR",-116.4872646,33.9476499,13,213.75,11.3333330154419
"background_HOWR",-116.4839172,34.0458323,7,156.58332824707,27.4166660308838
"background_HOWR",-116.4715576,34.1137943,13,160.33332824707,25.25
"background_HOWR",-116.4578247,34.1207936,13,164.58332824707,23.5
"background_HOWR",-116.400983,32.702938,7,137.33332824707,36.0833320617676
"background_HOWR",-116.4452505,32.7442226,7,135.5,39.1666679382324
"background_HOWR",-116.4427185,32.7957886,8,119.75,49.0833320617676
"background_HOWR",-116.443167,32.837117,8,112,53
"background_HOWR",-116.4492631,32.8899663,8,111.666664123535,53.5
"background_HOWR",-116.4226341,33.2184409,7,180.66667175293,24
"background_HOWR",-116.4061224,33.257811,16,215.08332824707,14.5
"background_HOWR",-116.41849,33.27016,7,212.25,15.4166669845581
"background_HOWR",-116.4289802,33.530529,8,78.4166641235352,60.3333320617676
"background_HOWR",-116.4087215,33.6714797,7,208.58332824707,12.6666669845581
"background_HOWR",-116.4084114,33.7802331,7,224.83332824707,8.75
"background_HOWR",-116.440267,36.4013199,16,188.5,7.91666650772095
"background_HOWR",-116.399139,32.702759,7,140.91667175293,34.5833320617676
"background_HOWR",-116.3875937,33.1386472,7,193.83332824707,20.75
"background_HOWR",-116.3606989,33.2592804,7,217.58332824707,12.75
"background_HOWR",-116.3528296,33.2765471,7,218.25,12.6666669845581
"background_HOWR",-116.37484,33.72222,13,225.25,8.16666698455811
"background_HOWR",-116.3782918,33.7708713,13,225.83332824707,8.25
"background_HOWR",-116.361351,34.043272,7,136.66667175293,33.0833320617676
"background_HOWR",-116.3906316,34.0738777,7,150.58332824707,28
"background_HOWR",-116.3462663,32.6467468,7,142.16667175293,31.4166660308838
"background_HOWR",-116.3034582,32.9503072,7,195.66667175293,19.9166660308838
"background_HOWR",-116.3201952,33.1931619,7,215.41667175293,13.5833330154419
"background_HOWR",-116.3197231,33.2351758,7,218.25,12.1666669845581
"background_HOWR",-116.3161612,33.6448492,16,223.16667175293,8.25
"background_HOWR",-116.3143158,33.7514624,13,227.91667175293,7.08333349227905
"background_HOWR",-116.309793,33.836986,7,222.83332824707,8.33333301544189
"background_HOWR",-116.3225341,34.1344351,7,179.33332824707,16.8333339691162
"background_HOWR",-116.256144,32.6614887,7,150.83332824707,27
"background_HOWR",-116.2595558,32.7086973,7,143.75,27.1666660308838
"background_HOWR",-116.2806273,32.8433226,7,166,26.1666660308838
"background_HOWR",-116.2818718,33.335548,16,218.91667175293,10.8333330154419
"background_HOWR",-116.277214,33.6308835,7,226.33332824707,6.83333349227905
"background_HOWR",-116.2806809,35.6256895,16,219.66667175293,4.58333349227905
"background_HOWR",-116.2712,35.8663,16,204.33332824707,6
"background_HOWR",-116.265122,35.974322,7,199.33332824707,6.41666650772095
"background_HOWR",-116.2267707,32.8585449,7,199.08332824707,18.4166660308838
"background_HOWR",-116.2185448,32.9196923,16,203,17.3333339691162
"background_HOWR",-116.2030045,33.6970997,7,228.41667175293,5.91666650772095
"background_HOWR",-116.2043533,33.7308713,13,229,5.83333349227905
"background_HOWR",-116.22686,35.84827,7,204.41667175293,6
"background_HOWR",-116.1922592,32.6176613,7,159.25,25.3333339691162
"background_HOWR",-116.1784306,32.6272325,7,160.91667175293,24.6666660308838
"background_HOWR",-116.1811924,33.5687182,13,226.41667175293,5.75
"background_HOWR",-116.159935,33.950721,7,144.33332824707,28.25
"background_HOWR",-116.171998,34.014585,7,153.08332824707,25.0833339691162
"background_HOWR",-116.1664295,34.068445,7,153.75,24.5833339691162
"background_HOWR",-116.1945391,35.8009772,7,203.91667175293,6.25
"background_HOWR",-116.102314,32.6431512,7,159.5,21.25
"background_HOWR",-116.133837,34.001489,7,148.33332824707,26.5
"background_HOWR",-116.14995,34.0325582,7,150.33332824707,25.6666660308838
"background_HOWR",-116.1043149,35.1425159,7,217.33332824707,5.41666650772095
"background_HOWR",-116.095961,32.664718,7,169.75,21.75
"background_HOWR",-116.0606003,33.4622366,12,228.33332824707,5.83333349227905
"background_HOWR",-116.0558152,33.5063515,16,228.33332824707,5.66666650772095
"background_HOWR",-116.0975397,33.5373795,7,228.41667175293,5.5
"background_HOWR",-116.0607505,33.9970132,7,150.83332824707,25.25
"background_HOWR",-116.0720801,35.2568688,7,217,5.33333349227905
"background_HOWR",-116.06263,35.274531,7,216.5,5.41666650772095
"background_HOWR",-116.0149384,33.3764124,13,228.33332824707,6.08333349227905
"background_HOWR",-116.0442281,33.4407706,7,228.25,5.91666650772095
"background_HOWR",-116.0377747,34.1288802,7,200.83332824707,10.1666669845581
"background_HOWR",-116.03988,34.17091,16,204.5,9.16666698455811
"background_HOWR",-115.9829235,33.5330958,13,229.33332824707,5.25
"background_HOWR",-115.9618818,35.7940831,7,150.16667175293,14.0833330154419
"background_HOWR",-115.9441534,32.7205988,16,212.75,16
"background_HOWR",-115.929451,33.0962874,16,224.58332824707,7.66666650772095
"background_HOWR",-115.9148812,33.5033635,10,230.16667175293,5.33333349227905
"background_HOWR",-115.932071,35.783488,7,137.83332824707,17.0833339691162
"background_HOWR",-115.851387,33.629124,7,206.83332824707,9.75
"background_HOWR",-115.88819,35.772964,7,141.16667175293,16.5
"background_HOWR",-115.8099532,32.6777454,16,216.25,16.4166660308838
"background_HOWR",-115.83078,33.4997061,7,229.91667175293,5.33333349227905
"background_HOWR",-115.813482,33.740946,7,180.41667175293,15.75
"background_HOWR",-115.7527256,33.0972222,12,227.08332824707,6.08333349227905
"background_HOWR",-115.7873154,33.125476,12,227.33332824707,6.08333349227905
"background_HOWR",-115.7021713,32.764037,12,224.5,8.33333301544189
"background_HOWR",-115.7476,32.9293,16,222.5,7.33333349227905
"background_HOWR",-115.7097244,33.0826963,12,227.41667175293,5.83333349227905
"background_HOWR",-115.7004547,33.2289238,0,228.91667175293,5.41666650772095
"background_HOWR",-115.6915977,32.6794661,12,222.41667175293,12.0833330154419
"background_HOWR",-115.6936741,32.7671044,12,224.58332824707,7.75
"background_HOWR",-115.6695127,32.7738343,12,225.08332824707,7.33333349227905
"background_HOWR",-115.6655914,32.8712286,12,225.75,5.33333349227905
"background_HOWR",-115.6837177,33.0970784,12,227.75,5.41666650772095
"background_HOWR",-115.6536273,33.1579542,0,228.41667175293,5.41666650772095
"background_HOWR",-115.606041,32.9373058,12,224.08332824707,5.33333349227905
"background_HOWR",-115.6427765,33.0514154,12,226.25,5.5
"background_HOWR",-115.6231642,33.0858246,12,226.91667175293,5.25
"background_HOWR",-115.6448135,33.14423,12,228.41667175293,5.41666650772095
"background_HOWR",-115.6427077,33.1722397,0,228.5,5.33333349227905
"background_HOWR",-115.6041987,34.516053,16,229.58332824707,5.75
"background_HOWR",-115.6251711,35.1877674,7,165.08332824707,16.8333339691162
"background_HOWR",-115.6312108,35.5177402,7,131.25,20.8333339691162
"background_HOWR",-115.5665588,32.7797699,13,223.83332824707,5.66666650772095
"background_HOWR",-115.572052,32.8374814,7,223.83332824707,5.16666650772095
"background_HOWR",-115.5984771,32.941997,12,224.08332824707,5.33333349227905
"background_HOWR",-115.560894,32.9738289,12,223.83332824707,5.25
"background_HOWR",-115.5626965,33.0842065,12,227.08332824707,5.08333349227905
"background_HOWR",-115.5836431,33.155575,12,228.58332824707,5.16666650772095
"background_HOWR",-115.5869007,33.2130913,7,229.66667175293,5.16666650772095
"background_HOWR",-115.5802917,33.2236107,7,229.5,5.16666650772095
"background_HOWR",-115.5796909,33.2806736,7,229.91667175293,5.25
"background_HOWR",-115.582366,35.5385996,7,97.6666641235352,30.5833339691162
"background_HOWR",-115.535796,32.7527083,12,223.91667175293,5.83333349227905
"background_HOWR",-115.5351638,32.7733456,13,223.66667175293,5.58333349227905
"background_HOWR",-115.52982,32.97865,13,224.16667175293,5.16666650772095
"background_HOWR",-115.5027906,33.0519229,12,226.16667175293,4.91666650772095
"background_HOWR",-115.5110643,33.0765879,7,226.91667175293,5
"background_HOWR",-115.5142879,33.1256916,13,228.16667175293,4.91666650772095
"background_HOWR",-115.519599,33.175977,12,228.66667175293,5.16666650772095
"background_HOWR",-115.5232358,33.2346314,13,229.33332824707,5.33333349227905
"background_HOWR",-115.5067773,34.5145486,16,228,6.5
"background_HOWR",-115.5126572,35.2531892,7,156.75,18.1666660308838
"background_HOWR",-115.4534379,32.9007266,12,225.25,4.5
"background_HOWR",-115.4680252,32.9772761,12,225.33332824707,4.75
"background_HOWR",-115.4898262,33.0419104,12,226.16667175293,4.91666650772095
"background_HOWR",-115.4999328,33.1122489,12,227.5,4.91666650772095
"background_HOWR",-115.4994392,33.1248348,12,227.66667175293,4.83333349227905
"background_HOWR",-115.4546356,35.5445185,7,180.66667175293,11.5833330154419
"background_HOWR",-115.451011,35.58469,7,181.33332824707,11.25
"background_HOWR",-115.4051971,33.1021834,12,227.83332824707,4.91666650772095
"background_HOWR",-115.4352379,35.1311757,7,133.08332824707,25.1666660308838
"background_HOWR",-115.4262257,35.5533525,7,184.91667175293,10.9166669845581
"background_HOWR",-115.3947902,33.7402932,13,227.75,6.75
"background_HOWR",-115.3955626,35.0428044,7,164.58332824707,19.5833339691162
"background_HOWR",-115.387044,35.2150161,7,124.083335876465,26.6666660308838
"background_HOWR",-115.3274882,32.9751586,12,226.75,4.58333349227905
"background_HOWR",-115.3251708,33.6261086,7,210.91667175293,9.41666698455811
"background_HOWR",-115.3004193,35.2411153,7,130.41667175293,25.0833339691162
"background_HOWR",-115.275405,32.7070994,7,227.5,4.5
"background_HOWR",-115.2844012,32.951383,7,226,4.5
"background_HOWR",-115.299958,32.975197,7,226.5,4.58333349227905
"background_HOWR",-115.2535397,33.1080835,16,225.08332824707,5.16666650772095
"background_HOWR",-115.2769661,33.1316576,16,225.58332824707,5.25
"background_HOWR",-115.2894592,33.7223012,16,229.25,6.58333349227905
"background_HOWR",-115.2943468,35.2715342,7,125.916664123535,25.9166660308838
"background_HOWR",-115.2721167,35.4682549,7,179.83332824707,12.75
"background_HOWR",-115.1722567,33.039907,16,225.33332824707,5
"background_HOWR",-115.1997292,33.081213,16,224.75,5.25
"background_HOWR",-115.1037638,33.0059395,16,225,5
"background_HOWR",-115.1445132,33.0451436,16,225,5.08333349227905
"background_HOWR",-115.0516118,32.9564123,16,224.75,5
"background_HOWR",-115.0624638,32.997136,16,224.5,5.25
"background_HOWR",-115.0507164,35.0690642,7,180.41667175293,15.5
"background_HOWR",-115.0350952,32.7156663,16,227,4.66666650772095
"background_HOWR",-114.9648839,32.8922879,16,224.33332824707,5.5
"background_HOWR",-114.9974996,32.9237054,16,223.91667175293,5.41666650772095
"background_HOWR",-114.996508,33.605911,16,229.5,5.83333349227905
"background_HOWR",-114.9721706,35.1128175,7,193.33332824707,12.75
"background_HOWR",-114.9256667,32.8417662,16,224.66667175293,5.5
"background_HOWR",-114.87854,32.7388508,16,225.25,5.25
"background_HOWR",-114.8725375,32.8333286,16,224.58332824707,5.58333349227905
"background_HOWR",-114.8548547,33.2953321,16,223.83332824707,6.41666650772095
"background_HOWR",-114.846555,33.29445,7,223.83332824707,6.5
"background_HOWR",-114.760889,33.793999,16,224.58332824707,7.66666650772095
"background_HOWR",-114.729897,33.319118,7,227.66667175293,5.83333349227905
"background_HOWR",-114.702515,33.36248,12,227.33332824707,6.16666650772095
"background_HOWR",-114.7087669,33.4996059,12,227.25,6.08333349227905
"background_HOWR",-114.686546,32.869092,16,223.83332824707,6.83333349227905
"background_HOWR",-114.6781461,33.5446212,12,226.5,6.33333349227905
"background_HOWR",-114.6142888,33.0224549,7,228.83332824707,6.25
"background_HOWR",-114.6281719,33.4333103,7,226.33332824707,6.58333349227905
"background_HOWR",-114.564212,32.7965281,12,231.91667175293,6.25
"background_HOWR",-114.5639243,33.5162249,12,224.58332824707,7.16666650772095
"background_HOWR",-114.5773172,33.598571,12,223.16667175293,7.25
"background_HOWR",-114.595874,33.638547,12,223.16667175293,7.33333349227905
"background_HOWR",-114.5747025,34.4303739,16,222.66667175293,10.4166669845581
"background_HOWR",-114.5474052,32.8025942,12,231.75,6.25
"background_HOWR",-114.5425987,32.829368,7,231.5,6.41666650772095
"background_HOWR",-114.516588,32.927366,16,228.91667175293,7.33333349227905
"background_HOWR",-114.5027733,32.9777081,7,230.5,6.66666650772095
"background_HOWR",-114.5370969,33.569391,7,224.16667175293,7.41666650772095
"background_HOWR",-114.5322741,33.6067202,13,223.41667175293,7.41666650772095
"background_HOWR",-114.5230186,33.6606032,7,223.5,7.5
"background_HOWR",-114.529122,33.691537,12,223.83332824707,7.5
"background_HOWR",-114.5124722,33.7311925,7,224.75,7.66666650772095
"background_HOWR",-114.4952354,32.8313502,7,232.16667175293,6.66666650772095
"background_HOWR",-114.4798136,32.8763795,7,231.33332824707,6.58333349227905
"background_HOWR",-114.4734652,34.4477875,7,225.16667175293,10.1666669845581
"background_HOWR",-114.4239807,34.1018551,7,228.58332824707,8.75
"background_HOWR",-114.3946266,34.1136166,7,227.41667175293,9
"background_HOWR",-114.359436,34.4069097,7,220.41667175293,11.5833330154419
"background_HOWR",-114.3713665,34.4450698,7,229.25,9.75
"background_HOWR",-114.272815,34.1744471,7,226.75,9.75
"background_HOWR",-114.2824273,34.3520863,7,223.91667175293,11.1666669845581
"background_HOWR",-114.2248598,34.2091996,7,226.41667175293,10.0833330154419
"background_HOWR",-114.2389873,34.2971381,7,219.83332824707,12.25
"background_HOWR",-114.184792,34.2386279,7,226.91667175293,10.1666669845581
"background_HOWR",-114.1407394,34.2855879,13,227.58332824707,10.5833330154419
"Mountain_Chickadee",-119.7491741,38.4171826,1,62.25,61.0833320617676
"Mountain_Chickadee",-119.7780132,38.7460172,10,90.6666641235352,41.5833320617676
"Mountain_Chickadee",-119.7846222,38.5911138,1,60.5,61.6666679382324
"Mountain_Chickadee",-119.7799659,38.6945372,8,90.4166641235352,43.5
"Mountain_Chickadee",-120.0670481,38.6881227,10,45.6666679382324,98.4166641235352
"Mountain_Chickadee",-119.8091718,38.5460494,10,32.0833320617676,80.1666641235352
"Mountain_Chickadee",-119.9510053,38.4490567,10,53.75,84.5833358764648
"Mountain_Chickadee",-119.9384311,38.5075138,10,45.6666679382324,87.25
"Mountain_Chickadee",-120.0487664,38.4718404,10,55.0833320617676,92.0833358764648
"Mountain_Chickadee",-119.9910276,38.6906421,10,29.9166660308838,93.5833358764648
"Mountain_Chickadee",-119.7894934,38.5397457,10,36.1666679382324,76.75
"Mountain_Chickadee",-119.9473572,38.7155188,10,48.9166679382324,82.9166641235352
"Mountain_Chickadee",-120.0035,38.435,10,63.6666679382324,84.6666641235352
"Mountain_Chickadee",-119.943697,38.506082,10,45.4166679382324,88.1666641235352
"Mountain_Chickadee",-119.805952,38.548671,1,30.3333339691162,79.8333358764648
"Mountain_Chickadee",-119.8038855,38.7225705,1,79.25,49.3333320617676
"Mountain_Chickadee",-119.9905732,38.6868214,1,29.9166660308838,93.5833358764648
"Mountain_Chickadee",-119.7952652,38.7238896,8,80.8333358764648,48.0833320617676
"Mountain_Chickadee",-119.9628709,38.6955935,10,46.3333320617676,87.6666641235352
"Mountain_Chickadee",-119.8022816,38.6899338,8,85.3333358764648,48.5
"Mountain_Chickadee",-120.0399685,38.4669969,10,55.9166679382324,91
"Mountain_Chickadee",-119.9872258,38.6905061,1,29.9166660308838,93.5833358764648
"Mountain_Chickadee",-119.9869867,38.6873535,10,29.9166660308838,93.5833358764648
"Mountain_Chickadee",-120.0091553,38.6863807,1,37.1666679382324,96.5
"Mountain_Chickadee",-119.7883558,38.7247467,8,75,49.6666679382324
"Mountain_Chickadee",-120.0463166,38.6966206,0,45.75,96.3333358764648
"Mountain_Chickadee",-119.8988187,38.6072138,1,45.6666679382324,82.4166641235352
"Mountain_Chickadee",-119.9990273,38.4795291,1,55.5,87.4166641235352
"Mountain_Chickadee",-119.8411205,38.6973057,1,81.9166641235352,52
"Mountain_Chickadee",-119.901785,38.519622,10,50.5,80.9166641235352
"Mountain_Chickadee",-119.9688148,38.6989752,1,40.8333320617676,92.0833358764648
"Mountain_Chickadee",-119.8434907,38.6088653,8,36.1666679382324,81.3333358764648
"Mountain_Chickadee",-119.925996,38.6113971,1,42.1666679382324,87.8333358764648
"Mountain_Chickadee",-119.811144,38.543869,10,32.0833320617676,80.1666641235352
"Mountain_Chickadee",-120.0389578,38.6632036,8,31.4166660308838,98.1666641235352
"Mountain_Chickadee",-119.9919548,38.4769817,1,55.5,87.4166641235352
"Mountain_Chickadee",-119.7694302,38.7310542,8,84.5,44.6666679382324
"Mountain_Chickadee",-119.8087192,38.5472263,10,32.0833320617676,80.1666641235352
"Mountain_Chickadee",-119.9809602,38.4948185,10,43.9166679382324,92.25
"Mountain_Chickadee",-119.7801375,38.7541502,8,90.9166641235352,41.0833320617676
"Mountain_Chickadee",-119.7585297,38.7953028,10,94.0833358764648,34.25
"Mountain_Chickadee",-119.7554398,38.7836085,10,92.8333358764648,35.25
"Mountain_Chickadee",-119.9396754,38.7482437,10,57.4166679382324,72.3333358764648
"Mountain_Chickadee",-119.9884272,38.6935826,10,33.25,93.5
"Mountain_Chickadee",-119.8170662,38.7827254,10,90.75,43.0833320617676
"Mountain_Chickadee",-119.895249,38.926045,10,19.6666660308838,82.8333358764648
"Mountain_Chickadee",-120.0415993,38.4598394,10,58.5,89.6666641235352
"Mountain_Chickadee",-119.8478365,38.7646246,8,68.5833358764648,55.25
"Mountain_Chickadee",-119.8127961,38.8681148,10,97.0833358764648,30.4166660308838
"Mountain_Chickadee",-120.0169659,38.5093556,10,37.1666679382324,97.4166641235352
"Mountain_Chickadee",-120.035148,38.492166,1,47.6666679382324,95.5
"Mountain_Chickadee",-119.992627,38.481163,1,55.5,87.4166641235352
"Mountain_Chickadee",-120.019532,38.485004,10,48.25,93.8333358764648
"Mountain_Chickadee",-119.6618843,38.6532897,10,58.8333320617676,50.8333320617676
"Mountain_Chickadee",-119.8088264,38.5556832,10,31.3333339691162,80.1666641235352
"Mountain_Chickadee",-119.9478722,38.774522,1,51.3333320617676,77.9166641235352
"Mountain_Chickadee",-119.9389458,38.7590362,10,57.5,71.5
"Mountain_Chickadee",-119.970379,38.43434,1,58.5833320617676,83.8333358764648
"Mountain_Chickadee",-119.8062998,38.722136,1,79.25,49.3333320617676
"Mountain_Chickadee",-119.7846222,38.5916505,1,60.5,61.6666679382324
"Mountain_Chickadee",-119.7771657,38.8087141,10,95.9166641235352,32.75
"Mountain_Chickadee",-119.7803561,38.6942065,8,90.4166641235352,43.5
"Mountain_Chickadee",-120.0459123,38.4723651,10,55.0833320617676,92.0833358764648
"Mountain_Chickadee",-120.068672,38.69125,10,45.6666679382324,98.4166641235352
"Mountain_Chickadee",-119.965936,38.698226,1,46.3333320617676,87.6666641235352
"Mountain_Chickadee",-119.98624,38.69933,10,33.25,93.5
"Mountain_Chickadee",-120.04002,38.46461,10,58.5,89.6666641235352
"Mountain_Chickadee",-119.9432373,38.5159373,10,37.9166679382324,90.8333358764648
"Mountain_Chickadee",-119.9680424,38.4446822,10,61.0833320617676,82.5
"Mountain_Chickadee",-119.9725056,38.4329507,1,58.4166679382324,84
"Mountain_Chickadee",-119.6368217,38.3288644,10,17,73.5
"Mountain_Chickadee",-119.955269,38.713225,1,51,81.5833358764648
"Mountain_Chickadee",-119.911797,38.630718,10,38.5833320617676,87.0833358764648
"Mountain_Chickadee",-119.934163,38.743787,10,57.4166679382324,72.3333358764648
"Mountain_Chickadee",-119.922272,38.715263,10,52.25,76.9166641235352
"Mountain_Chickadee",-119.91571,38.64053,10,37.75,87.0833358764648
"Mountain_Chickadee",-119.6523142,38.7302507,8,69.5,42.5833320617676
"Mountain_Chickadee",-119.9723282,38.4740013,10,56.1666679382324,84.4166641235352
"Mountain_Chickadee",-120.0089942,38.4345174,10,61.75,86.3333358764648
"Mountain_Chickadee",-120.00402,38.47851,1,55.6666679382324,88.0833358764648
"Mountain_Chickadee",-119.9711323,38.4335558,1,58.5833320617676,83.8333358764648
"Mountain_Chickadee",-119.9411774,38.7874087,1,48.8333320617676,79.4166641235352
"Mountain_Chickadee",-119.9147415,38.5151314,10,40.6666679382324,86.8333358764648
"Mountain_Chickadee",-119.9176598,38.7771049,10,58.4166679382324,68.4166641235352
"Mountain_Chickadee",-120.0009838,38.6807974,1,33.5833320617676,95.3333358764648
"Mountain_Chickadee",-120.009535,38.429828,10,63.3333320617676,85.8333358764648
"Mountain_Chickadee",-119.8090239,38.4187767,1,66.5833358764648,65.5
"Mountain_Chickadee",-119.6366286,38.3298996,10,17,73.5
"Mountain_Chickadee",-119.9353409,38.6245152,10,39.5,89.5833358764648
"Mountain_Chickadee",-119.7205,38.63248,8,81.4166641235352,44.8333320617676
"Mountain_Chickadee",-119.9931049,38.6693613,10,26.9166660308838,94.5833358764648
"Mountain_Chickadee",-119.6393538,38.3463931,10,14.0833330154419,74.8333358764648
"Mountain_Chickadee",-119.9376513,38.5038892,1,45.6666679382324,87.25
"Mountain_Chickadee",-119.9811316,38.495021,10,43.9166679382324,92.25
"Mountain_Chickadee",-119.9386883,38.5059302,10,45.6666679382324,87.25
"Mountain_Chickadee",-119.9700594,38.4925629,10,39.8333320617676,92.5
"Mountain_Chickadee",-119.5701259,38.5174094,1,43.75,55
"Mountain_Chickadee",-119.8065948,38.398115,1,77.4166641235352,62
"Mountain_Chickadee",-119.9874401,38.6882231,1,29.9166660308838,93.5833358764648
"Mountain_Chickadee",-119.801254,38.406094,1,76.5,61.9166679382324
"Mountain_Chickadee",-120.06561,38.684516,10,40.75,101.166664123535
"Mountain_Chickadee",-120.0441447,38.4714395,1,55.0833320617676,92.0833358764648
"Mountain_Chickadee",-119.9128318,38.5155803,10,40.6666679382324,86.8333358764648
"Mountain_Chickadee",-119.8203623,38.773315,8,88.0833358764648,45.75
"Mountain_Chickadee",-119.9123383,38.7749637,1,52.75,73.8333358764648
"Mountain_Chickadee",-119.904295,38.7746176,1,51.75,73.9166641235352
"Mountain_Chickadee",-119.9334097,38.6939086,10,48.8333320617676,82.3333358764648
"Mountain_Chickadee",-120.0010872,38.4781852,1,55.6666679382324,88.0833358764648
"Mountain_Chickadee",-119.6846226,38.6605306,8,68.0833358764648,47.4166679382324
"Mountain_Chickadee",-119.7885704,38.7730901,12,91.75,40.0833320617676
"Mountain_Chickadee",-119.8088694,38.767335,8,89.9166641235352,44.0833320617676
"Mountain_Chickadee",-119.778914,38.749143,10,90.6666641235352,41.5833320617676
"Mountain_Chickadee",-119.7679281,38.7651523,10,89.5,41.4166679382324
"Mountain_Chickadee",-119.8061228,38.7696026,10,91,42.4166679382324
"Mountain_Chickadee",-119.779762,38.8065822,10,94.8333358764648,34
